Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2016-01-28,7424.64990234375,7424.64990234375,0.0,7468.85009765625,7409.60009765625,7426.5,0.0,274500
2016-01-29,7563.5498046875,7563.5498046875,0.0,7575.64990234375,7402.7998046875,7413.35009765625,0.0,298700
2016-02-01,7555.9501953125,7555.9501953125,0.0,7600.4501953125,7541.25,7589.5,0.0,200400
2016-02-02,7455.5498046875,7455.5498046875,0.0,7576.2998046875,7428.0498046875,7566.64990234375,0.0,230200
2016-02-03,7361.7998046875,7361.7998046875,0.0,7419.39990234375,7350.2998046875,7392.4501953125,0.0,192000
2016-02-04,7404.0,7404.0,0.0,7457.0498046875,7365.9501953125,7411.4501953125,0.0,222700
2016-02-05,7489.10009765625,7489.10009765625,0.0,7503.14990234375,7406.64990234375,7418.25,0.0,249800
2016-02-08,7387.25,7387.25,0.0,7512.5498046875,7363.2001953125,7489.7001953125,0.0,171500
2016-02-09,7298.2001953125,7298.2001953125,0.0,7323.4501953125,7275.14990234375,7303.9501953125,0.0,212100
2016-02-10,7215.7001953125,7215.7001953125,0.0,7271.85009765625,7177.75,7264.2998046875,0.0,246900
2016-02-11,6976.35009765625,6976.35009765625,0.0,7208.64990234375,6959.9501953125,7203.60009765625,0.0,292300
2016-02-12,6980.9501953125,6980.9501953125,0.0,7034.7998046875,6869.0,7023.64990234375,0.0,333900
2016-02-15,7162.9501953125,7162.9501953125,0.0,7182.7998046875,7056.7998046875,7057.35009765625,0.0,354200
2016-02-16,7048.25,7048.25,0.0,7204.64990234375,7037.7001953125,7201.25,0.0,253800
2016-02-17,7108.4501953125,7108.4501953125,0.0,7123.7001953125,6960.64990234375,7058.85009765625,0.0,260000
2016-02-18,7191.75,7191.75,0.0,7215.10009765625,7127.85009765625,7177.39990234375,0.0,246700
2016-02-19,7210.75,7210.75,0.0,7226.85009765625,7145.9501953125,7170.5498046875,0.0,192300
2016-02-22,7234.5498046875,7234.5498046875,0.0,7252.39990234375,7200.7001953125,7208.85009765625,0.0,154400
2016-02-23,7109.5498046875,7109.5498046875,0.0,7241.7001953125,7090.7001953125,7240.2998046875,0.0,194400
2016-02-24,7018.7001953125,7018.7001953125,0.0,7090.7998046875,7009.75,7075.0,0.0,199700
2016-02-25,6970.60009765625,6970.60009765625,0.0,7034.2001953125,6961.39990234375,7029.85009765625,0.0,283100
2016-02-26,7029.75,7029.75,0.0,7052.89990234375,6985.10009765625,7039.2998046875,0.0,206700
2016-02-29,6987.0498046875,6987.0498046875,0.0,7094.60009765625,6825.7998046875,7050.4501953125,0.0,473400
2016-03-01,7222.2998046875,7222.2998046875,0.0,7235.5,7035.10009765625,7038.25,0.0,275100
2016-03-02,7368.85009765625,7368.85009765625,0.0,7380.35009765625,7308.14990234375,7321.7001953125,0.0,338500
2016-03-03,7475.60009765625,7475.60009765625,0.0,7483.9501953125,7406.0498046875,7429.5498046875,0.0,278600
2016-03-04,7485.35009765625,7485.35009765625,0.0,7505.89990234375,7444.10009765625,7505.39990234375,0.0,281700
2016-03-08,7485.2998046875,7485.2998046875,0.0,7527.14990234375,7442.14990234375,7486.39990234375,0.0,257000
2016-03-09,7531.7998046875,7531.7998046875,0.0,7539.0,7424.2998046875,7436.10009765625,0.0,245100
2016-03-10,7486.14990234375,7486.14990234375,0.0,7547.10009765625,7447.39990234375,7545.35009765625,0.0,224700
2016-03-11,7510.2001953125,7510.2001953125,0.0,7543.9501953125,7460.60009765625,7484.85009765625,0.0,198700
2016-03-14,7538.75,7538.75,0.0,7583.7001953125,7515.0498046875,7542.60009765625,0.0,166900
2016-03-15,7460.60009765625,7460.60009765625,0.0,7545.2001953125,7452.7998046875,7535.85009765625,0.0,193700
2016-03-16,7498.75,7498.75,0.0,7508.0,7405.14990234375,7457.0498046875,0.0,195400
2016-03-17,7512.5498046875,7512.5498046875,0.0,7585.2998046875,7479.39990234375,7557.39990234375,0.0,239600
2016-03-18,7604.35009765625,7604.35009765625,0.0,7613.60009765625,7517.89990234375,7534.64990234375,0.0,237400
2016-03-21,7704.25,7704.25,0.0,7713.5498046875,7617.7001953125,7619.2001953125,0.0,196800
2016-03-22,7714.89990234375,7714.89990234375,0.0,7728.2001953125,7643.7998046875,7695.5498046875,0.0,208900
2016-03-23,7716.5,7716.5,0.0,7726.85009765625,7670.60009765625,7717.4501953125,0.0,199600
2016-03-28,7615.10009765625,7615.10009765625,0.0,7749.39990234375,7587.7001953125,7741.0,0.0,242400
2016-03-29,7597.0,7597.0,0.0,7652.89990234375,7582.25,7606.5498046875,0.0,216800
2016-03-30,7735.2001953125,7735.2001953125,0.0,7741.9501953125,7643.4501953125,7651.10009765625,0.0,232600
2016-03-31,7738.39990234375,7738.39990234375,0.0,7777.60009765625,7702.0,7727.64990234375,0.0,380100
2016-04-01,7713.0498046875,7713.0498046875,0.0,7740.14990234375,7666.10009765625,7718.0498046875,0.0,183900
2016-04-04,7758.7998046875,7758.7998046875,0.0,7764.4501953125,7704.39990234375,7733.14990234375,0.0,155500
2016-04-05,7603.2001953125,7603.2001953125,0.0,7736.2998046875,7588.64990234375,7736.2998046875,0.0,203800
2016-04-06,7614.35009765625,7614.35009765625,0.0,7638.64990234375,7591.75,7636.0498046875,0.0,165600
2016-04-07,7546.4501953125,7546.4501953125,0.0,7630.75,7535.85009765625,7630.39990234375,0.0,234400
2016-04-08,7555.2001953125,7555.2001953125,0.0,7569.35009765625,7526.7001953125,7542.35009765625,0.0,143400
2016-04-11,7671.39990234375,7671.39990234375,0.0,7678.7998046875,7516.85009765625,7577.7998046875,0.0,179800
2016-04-12,7708.9501953125,7708.9501953125,0.0,7717.39990234375,7663.35009765625,7669.25,0.0,163400
2016-04-13,7850.4501953125,7850.4501953125,0.0,7864.7998046875,7772.2001953125,7777.14990234375,0.0,220400
2016-04-18,7914.7001953125,7914.7001953125,0.0,7920.60009765625,7842.75,7908.14990234375,0.0,184600
2016-04-20,7914.75,7914.75,0.0,7950.39990234375,7877.5498046875,7950.0498046875,0.0,205300
2016-04-21,7912.0498046875,7912.0498046875,0.0,7978.4501953125,7884.10009765625,7953.64990234375,0.0,223700
2016-04-22,7899.2998046875,7899.2998046875,0.0,7923.35009765625,7873.35009765625,7891.7998046875,0.0,183300
2016-04-25,7855.0498046875,7855.0498046875,0.0,7911.0,7827.0,7894.7998046875,0.0,146300
2016-04-26,7962.64990234375,7962.64990234375,0.0,7974.5,7822.5498046875,7828.14990234375,0.0,202400
2016-04-27,7979.89990234375,7979.89990234375,0.0,7991.0,7940.5498046875,7942.0,0.0,206800
2016-04-28,7847.25,7847.25,0.0,7992.0,7834.4501953125,7967.39990234375,0.0,292500
2016-04-29,7849.7998046875,7849.7998046875,0.0,7889.0498046875,7788.7001953125,7844.25,0.0,243700
2016-05-02,7805.89990234375,7805.89990234375,0.0,7829.7998046875,7777.2998046875,7822.7001953125,0.0,146300
2016-05-03,7747.0,7747.0,0.0,7890.25,7735.14990234375,7824.7998046875,0.0,186500
2016-05-04,7706.5498046875,7706.5498046875,0.0,7749.0,7697.25,7724.14990234375,0.0,199700
2016-05-05,7735.5,7735.5,0.0,7777.5498046875,7706.85009765625,7731.0,0.0,185100
2016-05-06,7733.4501953125,7733.4501953125,0.0,7738.89990234375,7678.35009765625,7717.64990234375,0.0,163600
2016-05-09,7866.0498046875,7866.0498046875,0.0,7873.64990234375,7753.5498046875,7755.25,0.0,160600
2016-05-10,7887.7998046875,7887.7998046875,0.0,7896.89990234375,7837.7001953125,7873.5498046875,0.0,162000
2016-05-11,7848.85009765625,7848.85009765625,0.0,7893.10009765625,7780.89990234375,7804.64990234375,0.0,214100
2016-05-12,7900.39990234375,7900.39990234375,0.0,7916.0498046875,7849.64990234375,7871.4501953125,0.0,152700
2016-05-13,7814.89990234375,7814.89990234375,0.0,7881.0,7784.2001953125,7881.0,0.0,179500
2016-05-16,7860.75,7860.75,0.0,7873.89990234375,7772.14990234375,7831.2001953125,0.0,205200
2016-05-17,7890.75,7890.75,0.0,7940.10009765625,7879.7001953125,7896.85009765625,0.0,183400
2016-05-18,7870.14990234375,7870.14990234375,0.0,7882.0498046875,7810.75,7846.75,0.0,156400
2016-05-19,7783.39990234375,7783.39990234375,0.0,7876.2001953125,7766.7998046875,7875.5,0.0,170400
2016-05-20,7749.7001953125,7749.7001953125,0.0,7812.39990234375,7735.75,7792.2001953125,0.0,157000
2016-05-23,7731.0498046875,7731.0498046875,0.0,7820.60009765625,7722.2001953125,7813.9501953125,0.0,172000
2016-05-24,7748.85009765625,7748.85009765625,0.0,7761.5498046875,7715.7998046875,7738.0498046875,0.0,147000
2016-05-25,7934.89990234375,7934.89990234375,0.0,7941.2001953125,7809.2998046875,7811.7998046875,0.0,176200
2016-05-26,8069.64990234375,8069.64990234375,0.0,8083.0,7948.5,7974.4501953125,0.0,264300
2016-05-27,8156.64990234375,8156.64990234375,0.0,8164.2001953125,8077.0498046875,8081.9501953125,0.0,260900
2016-05-30,8178.5,8178.5,0.0,8200.0,8150.7998046875,8166.5,0.0,247400
2016-05-31,8160.10009765625,8160.10009765625,0.0,8213.599609375,8134.2998046875,8209.849609375,0.0,471000
2016-06-01,8179.9501953125,8179.9501953125,0.0,8215.349609375,8171.0498046875,8179.2001953125,0.0,194400
2016-06-02,8218.9501953125,8218.9501953125,0.0,8229.5,8154.75,8156.89990234375,0.0,181700
2016-06-03,8220.7998046875,8220.7998046875,0.0,8262.0,8209.849609375,8246.2001953125,0.0,379000
2016-06-06,8201.0498046875,8201.0498046875,0.0,8234.7001953125,8186.0498046875,8228.75,0.0,171600
2016-06-07,8266.4501953125,8266.4501953125,0.0,8294.9501953125,8216.400390625,8235.5498046875,0.0,241900
2016-06-08,8273.0498046875,8273.0498046875,0.0,8288.900390625,8252.0498046875,8285.5,0.0,174300
2016-06-09,8203.599609375,8203.599609375,0.0,8273.349609375,8184.60009765625,8273.349609375,0.0,174900
2016-06-10,8170.0498046875,8170.0498046875,0.0,8265.599609375,8162.85009765625,8180.25,0.0,182200
2016-06-13,8110.60009765625,8110.60009765625,0.0,8125.25,8063.89990234375,8102.25,0.0,169700
2016-06-14,8108.85009765625,8108.85009765625,0.0,8134.9501953125,8069.5,8134.39990234375,0.0,145500
2016-06-15,8206.599609375,8206.599609375,0.0,8213.2001953125,8123.14990234375,8139.39990234375,0.0,169800
2016-06-16,8140.75,8140.75,0.0,8180.64990234375,8074.4501953125,8180.64990234375,0.0,189200
2016-06-17,8170.2001953125,8170.2001953125,0.0,8195.25,8135.7998046875,8176.64990234375,0.0,166600
2016-06-20,8238.5,8238.5,0.0,8244.150390625,8107.35009765625,8115.75,0.0,168600
2016-06-21,8219.900390625,8219.900390625,0.0,8257.25,8202.150390625,8255.400390625,0.0,137000
2016-06-22,8203.7001953125,8203.7001953125,0.0,8238.349609375,8153.25,8213.650390625,0.0,136100
2016-06-23,8270.4501953125,8270.4501953125,0.0,8285.599609375,8188.2998046875,8201.150390625,0.0,154100
2016-06-24,8088.60009765625,8088.60009765625,0.0,8100.7001953125,7927.0498046875,8029.10009765625,0.0,297600
2016-06-27,8094.7001953125,8094.7001953125,0.0,8120.64990234375,8039.35009765625,8039.35009765625,0.0,162500
2016-06-28,8127.85009765625,8127.85009765625,0.0,8146.35009765625,8086.85009765625,8096.0498046875,0.0,170400
2016-06-29,8204.0,8204.0,0.0,8212.400390625,8157.64990234375,8173.10009765625,0.0,147000
2016-06-30,8287.75,8287.75,0.0,8308.150390625,8242.099609375,8260.25,0.0,279400
2016-07-01,8328.349609375,8328.349609375,0.0,8356.75,8308.650390625,8313.0498046875,0.0,165500
2016-07-04,8370.7001953125,8370.7001953125,0.0,8398.4501953125,8364.7001953125,8376.75,0.0,154200
2016-07-05,8335.9501953125,8335.9501953125,0.0,8381.4501953125,8319.9501953125,8379.2998046875,0.0,139000
2016-07-07,8337.900390625,8337.900390625,0.0,8361.9501953125,8317.7001953125,8342.0,0.0,155500
2016-07-08,8323.2001953125,8323.2001953125,0.0,8353.2998046875,8287.5498046875,8350.0,0.0,137900
2016-07-11,8467.900390625,8467.900390625,0.0,8475.25,8407.0498046875,8413.349609375,0.0,149800
2016-07-12,8521.0498046875,8521.0498046875,0.0,8526.599609375,8479.2001953125,8502.599609375,0.0,183600
2016-07-13,8519.5,8519.5,0.0,8550.25,8493.5498046875,8540.4501953125,0.0,195500
2016-07-14,8565.0,8565.0,0.0,8571.400390625,8500.7001953125,8515.75,0.0,153900
2016-07-15,8541.400390625,8541.400390625,0.0,8594.7998046875,8510.0498046875,8565.4501953125,0.0,221700
2016-07-18,8508.7001953125,8508.7001953125,0.0,8587.099609375,8494.349609375,8564.0498046875,0.0,164300
2016-07-19,8528.5498046875,8528.5498046875,0.0,8540.0498046875,8476.7001953125,8514.2998046875,0.0,167900
2016-07-20,8565.849609375,8565.849609375,0.0,8569.900390625,8512.5498046875,8515.4501953125,0.0,160300
2016-07-21,8510.099609375,8510.099609375,0.0,8585.25,8503.4501953125,8582.7001953125,0.0,150000
2016-07-22,8541.2001953125,8541.2001953125,0.0,8548.9501953125,8489.7998046875,8519.650390625,0.0,143200
2016-07-25,8635.650390625,8635.650390625,0.0,8641.150390625,8517.2001953125,8519.9501953125,0.0,150000
2016-07-26,8590.650390625,8590.650390625,0.0,8644.900390625,8577.150390625,8633.75,0.0,154800
2016-07-27,8615.7998046875,8615.7998046875,0.0,8665.0,8572.0498046875,8599.400390625,0.0,184100
2016-07-28,8666.2998046875,8666.2998046875,0.0,8674.7001953125,8625.25,8636.9501953125,0.0,233500
2016-07-29,8638.5,8638.5,0.0,8670.349609375,8631.150390625,8668.2998046875,0.0,157000
2016-08-01,8636.5498046875,8636.5498046875,0.0,8711.2998046875,8590.5,8654.2998046875,0.0,188400
2016-08-02,8622.900390625,8622.900390625,0.0,8687.2001953125,8611.400390625,8647.4501953125,0.0,169400
2016-08-03,8544.849609375,8544.849609375,0.0,8635.4501953125,8529.599609375,8635.2001953125,0.0,163000
2016-08-04,8551.099609375,8551.099609375,0.0,8601.400390625,8518.150390625,8599.9501953125,0.0,164700
2016-08-05,8683.150390625,8683.150390625,0.0,8689.400390625,8590.150390625,8600.2001953125,0.0,157900
2016-08-08,8711.349609375,8711.349609375,0.0,8723.5,8697.599609375,8712.849609375,0.0,172600
2016-08-09,8678.25,8678.25,0.0,8728.349609375,8638.2001953125,8727.7998046875,0.0,200100
2016-08-10,8575.2998046875,8575.2998046875,0.0,8690.099609375,8564.599609375,8686.7001953125,0.0,173600
2016-08-11,8592.150390625,8592.150390625,0.0,8601.150390625,8540.0498046875,8572.7998046875,0.0,189200
2016-08-16,8642.5498046875,8642.5498046875,0.0,8682.349609375,8600.4501953125,8670.25,0.0,224800
2016-08-17,8624.0498046875,8624.0498046875,0.0,8667.099609375,8603.599609375,8639.7998046875,0.0,174100
2016-08-18,8673.25,8673.25,0.0,8690.7001953125,8645.0498046875,8648.849609375,0.0,164300
2016-08-19,8666.900390625,8666.900390625,0.0,8696.599609375,8647.099609375,8694.2998046875,0.0,191900
2016-08-22,8629.150390625,8629.150390625,0.0,8684.849609375,8614.0,8667.0,0.0,152300
2016-08-23,8632.599609375,8632.599609375,0.0,8642.150390625,8580.0,8628.349609375,0.0,187500
2016-08-24,8650.2998046875,8650.2998046875,0.0,8661.0498046875,8620.900390625,8648.5,0.0,149600
2016-08-25,8592.2001953125,8592.2001953125,0.0,8683.0498046875,8583.650390625,8668.849609375,0.0,213100
2016-08-26,8572.5498046875,8572.5498046875,0.0,8622.9501953125,8547.5498046875,8614.349609375,0.0,147500
2016-08-29,8607.4501953125,8607.4501953125,0.0,8622.0,8543.75,8583.75,0.0,129700
2016-08-30,8744.349609375,8744.349609375,0.0,8750.599609375,8642.25,8646.75,0.0,150200
2016-08-31,8786.2001953125,8786.2001953125,0.0,8819.2001953125,8754.0498046875,8754.0498046875,0.0,362200
2016-09-01,8774.650390625,8774.650390625,0.0,8813.25,8759.9501953125,8793.599609375,0.0,238900
2016-09-02,8809.650390625,8809.650390625,0.0,8824.099609375,8768.2001953125,8796.349609375,0.0,191500
2016-09-06,8943.0,8943.0,0.0,8950.849609375,8848.4501953125,8852.7001953125,0.0,195600
2016-09-07,8917.9501953125,8917.9501953125,0.0,8968.7001953125,8913.349609375,8968.7001953125,0.0,290100
2016-09-08,8952.5,8952.5,0.0,8960.349609375,8896.0,8915.5,0.0,217200
2016-09-09,8866.7001953125,8866.7001953125,0.0,8939.150390625,8858.7001953125,8934.2998046875,0.0,175900
2016-09-12,8715.599609375,8715.599609375,0.0,8746.9501953125,8699.400390625,8732.9501953125,0.0,184500
2016-09-14,8726.599609375,8726.599609375,0.0,8739.849609375,8688.900390625,8710.650390625,0.0,184300
2016-09-15,8742.5498046875,8742.5498046875,0.0,8751.9501953125,8704.349609375,8743.849609375,0.0,145400
2016-09-16,8779.849609375,8779.849609375,0.0,8847.650390625,8750.5,8780.849609375,0.0,265800
2016-09-19,8808.400390625,8808.400390625,0.0,8824.2998046875,8774.2001953125,8788.4501953125,0.0,131700
2016-09-20,8775.900390625,8775.900390625,0.0,8816.4501953125,8759.2998046875,8816.099609375,0.0,136500
2016-09-21,8777.150390625,8777.150390625,0.0,8826.849609375,8757.2998046875,8790.2998046875,0.0,148800
2016-09-22,8867.4501953125,8867.4501953125,0.0,8893.349609375,8837.7998046875,8873.349609375,0.0,172800
2016-09-23,8831.5498046875,8831.5498046875,0.0,8885.2001953125,8820.2998046875,8880.75,0.0,185900
2016-09-26,8723.0498046875,8723.0498046875,0.0,8809.5498046875,8715.099609375,8807.900390625,0.0,164000
2016-09-27,8706.400390625,8706.400390625,0.0,8768.5,8690.5,8748.900390625,0.0,151400
2016-09-28,8745.150390625,8745.150390625,0.0,8767.0498046875,8703.150390625,8711.2001953125,0.0,165500
2016-09-29,8591.25,8591.25,0.0,8800.650390625,8558.25,8792.7001953125,0.0,372900
2016-09-30,8611.150390625,8611.150390625,0.0,8637.150390625,8555.2001953125,8581.5,0.0,181700
2016-10-03,8738.099609375,8738.099609375,0.0,8745.2001953125,8635.0,8666.150390625,0.0,137300
2016-10-04,8769.150390625,8769.150390625,0.0,8783.650390625,8736.099609375,8770.0,0.0,184300
2016-10-05,8743.9501953125,8743.9501953125,0.0,8806.9501953125,8731.400390625,8806.349609375,0.0,157200
2016-10-06,8709.5498046875,8709.5498046875,0.0,8781.150390625,8684.650390625,8768.7001953125,0.0,163600
2016-10-07,8697.599609375,8697.599609375,0.0,8723.7001953125,8663.7998046875,8721.7001953125,0.0,150400
2016-10-10,8708.7998046875,8708.7998046875,0.0,8745.7998046875,8703.9501953125,8735.349609375,0.0,108400
2016-10-13,8573.349609375,8573.349609375,0.0,8681.5498046875,8541.349609375,8671.5,0.0,212300
2016-10-14,8583.400390625,8583.400390625,0.0,8604.4501953125,8549.7998046875,8594.0,0.0,162800
2016-10-17,8520.400390625,8520.400390625,0.0,8615.400390625,8506.150390625,8612.9501953125,0.0,197400
2016-10-18,8677.900390625,8677.900390625,0.0,8685.099609375,8555.900390625,8556.0498046875,0.0,216600
2016-10-19,8659.099609375,8659.099609375,0.0,8698.75,8636.7001953125,8697.5,0.0,172100
2016-10-20,8699.400390625,8699.400390625,0.0,8727.0,8678.2998046875,8693.349609375,0.0,161000
2016-10-21,8693.0498046875,8693.0498046875,0.0,8709.099609375,8652.0498046875,8708.599609375,0.0,157300
2016-10-24,8708.9501953125,8708.9501953125,0.0,8736.9501953125,8684.150390625,8709.849609375,0.0,157100
2016-10-25,8691.2998046875,8691.2998046875,0.0,8722.650390625,8663.4501953125,8721.7001953125,0.0,189800
2016-10-26,8615.25,8615.25,0.0,8657.2998046875,8596.599609375,8657.2998046875,0.0,219300
2016-10-27,8615.25,8615.25,0.0,8624.849609375,8550.25,8607.099609375,0.0,242800
2016-10-28,8638.0,8638.0,0.0,8653.75,8581.75,8625.0,0.0,175500
2016-11-01,8626.25,8626.25,0.0,8669.599609375,8614.5,8653.150390625,0.0,165000
2016-11-02,8514.0,8514.0,0.0,8549.5,8504.849609375,8542.7998046875,0.0,155300
2016-11-03,8484.9501953125,8484.9501953125,0.0,8537.650390625,8476.150390625,8499.849609375,0.0,170500
2016-11-04,8433.75,8433.75,0.0,8504.0,8400.25,8503.599609375,0.0,224800
2016-11-07,8497.0498046875,8497.0498046875,0.0,8535.849609375,8481.4501953125,8535.75,0.0,172800
2016-11-08,8543.5498046875,8543.5498046875,0.0,8559.400390625,8480.099609375,8540.0,0.0,195700
2016-11-09,8432.0,8432.0,0.0,8476.2001953125,8002.25,8067.5,0.0,314300
2016-11-10,8525.75,8525.75,0.0,8598.4501953125,8510.7001953125,8555.599609375,0.0,263100
2016-11-11,8296.2998046875,8296.2998046875,0.0,8460.599609375,8284.9501953125,8456.650390625,0.0,266900
2016-11-15,8108.4501953125,8108.4501953125,0.0,8288.5498046875,8093.2001953125,8284.849609375,0.0,359200
2016-11-16,8111.60009765625,8111.60009765625,0.0,8210.0498046875,8089.39990234375,8205.650390625,0.0,269500
2016-11-17,8079.9501953125,8079.9501953125,0.0,8151.25,8060.2998046875,8105.10009765625,0.0,191300
2016-11-18,8074.10009765625,8074.10009765625,0.0,8128.9501953125,8048.2998046875,8097.5498046875,0.0,161200
2016-11-21,7929.10009765625,7929.10009765625,0.0,8102.4501953125,7916.39990234375,8102.10009765625,0.0,218800
2016-11-22,8002.2998046875,8002.2998046875,0.0,8019.0498046875,7938.14990234375,7989.14990234375,0.0,210200
2016-11-23,8033.2998046875,8033.2998046875,0.0,8055.2001953125,7973.10009765625,8051.2001953125,0.0,181000
2016-11-24,7965.5,7965.5,0.0,8024.85009765625,7952.5498046875,8011.7998046875,0.0,260500
2016-11-25,8114.2998046875,8114.2998046875,0.0,8122.25,7976.75,8007.9501953125,0.0,177900
2016-11-28,8126.89990234375,8126.89990234375,0.0,8146.5,8066.5,8080.64990234375,0.0,189700
2016-11-29,8142.14990234375,8142.14990234375,0.0,8197.349609375,8128.7001953125,8131.5498046875,0.0,189700
2016-11-30,8224.5,8224.5,0.0,8234.25,8139.25,8172.14990234375,0.0,248000
2016-12-01,8192.900390625,8192.900390625,0.0,8250.7998046875,8185.0498046875,8244.0,0.0,157700
2016-12-02,8086.7998046875,8086.7998046875,0.0,8159.2998046875,8070.0498046875,8153.5498046875,0.0,171500
2016-12-05,8128.75,8128.75,0.0,8141.89990234375,8056.85009765625,8088.75,0.0,126500
2016-12-06,8143.14990234375,8143.14990234375,0.0,8178.7001953125,8130.85009765625,8153.14990234375,0.0,115300
2016-12-07,8102.0498046875,8102.0498046875,0.0,8190.4501953125,8077.5,8168.39990234375,0.0,169800
2016-12-08,8246.849609375,8246.849609375,0.0,8256.25,8151.75,8152.10009765625,0.0,142500
2016-12-09,8261.75,8261.75,0.0,8274.9501953125,8241.9501953125,8271.7001953125,0.0,149700
2016-12-12,8170.7998046875,8170.7998046875,0.0,8230.650390625,8154.4501953125,8230.650390625,0.0,108100
2016-12-13,8221.7998046875,8221.7998046875,0.0,8228.849609375,8155.7998046875,8196.150390625,0.0,184000
2016-12-14,8182.4501953125,8182.4501953125,0.0,8229.400390625,8165.10009765625,8229.349609375,0.0,144600
2016-12-15,8153.60009765625,8153.60009765625,0.0,8225.900390625,8121.9501953125,8128.39990234375,0.0,181800
2016-12-16,8139.4501953125,8139.4501953125,0.0,8178.7001953125,8127.4501953125,8178.2001953125,0.0,203000
2016-12-19,8104.35009765625,8104.35009765625,0.0,8132.5,8094.85009765625,8126.0,0.0,107400
2016-12-20,8082.39990234375,8082.39990234375,0.0,8124.10009765625,8062.75,8110.60009765625,0.0,128000
2016-12-21,8061.2998046875,8061.2998046875,0.0,8112.5498046875,8053.25,8105.85009765625,0.0,123700
2016-12-22,7979.10009765625,7979.10009765625,0.0,8046.4501953125,7964.9501953125,8043.85009765625,0.0,122600
2016-12-23,7985.75,7985.75,0.0,8022.60009765625,7942.0498046875,7972.5,0.0,124100
2016-12-26,7908.25,7908.25,0.0,7970.0498046875,7893.7998046875,7965.10009765625,0.0,106900
2016-12-27,8032.85009765625,8032.85009765625,0.0,8044.64990234375,7903.7001953125,7915.0498046875,0.0,118800
2016-12-28,8034.85009765625,8034.85009765625,0.0,8100.5498046875,8028.39990234375,8047.5498046875,0.0,126700
2016-12-29,8103.60009765625,8103.60009765625,0.0,8111.10009765625,8020.7998046875,8030.60009765625,0.0,178500
2016-12-30,8185.7998046875,8185.7998046875,0.0,8197.0,8114.75,8119.64990234375,0.0,127600
2017-01-02,8179.5,8179.5,0.0,8212.0,8133.7998046875,8210.099609375,0.0,118300
2017-01-03,8192.25,8192.25,0.0,8219.099609375,8148.60009765625,8196.0498046875,0.0,127300
2017-01-04,8190.5,8190.5,0.0,8218.5,8180.89990234375,8202.650390625,0.0,132400
2017-01-05,8273.7998046875,8273.7998046875,0.0,8282.650390625,8223.7001953125,8226.650390625,0.0,159100
2017-01-06,8243.7998046875,8243.7998046875,0.0,8306.849609375,8233.25,8281.849609375,0.0,139400
2017-01-09,8236.0498046875,8236.0498046875,0.0,8263.0,8227.75,8259.349609375,0.0,99100
2017-01-10,8288.599609375,8288.599609375,0.0,8293.7998046875,8261.0,8262.7001953125,0.0,142900
2017-01-11,8380.650390625,8380.650390625,0.0,8389.0,8322.25,8327.7998046875,0.0,186500
2017-01-12,8407.2001953125,8407.2001953125,0.0,8417.2001953125,8382.2998046875,8391.0498046875,0.0,172600
2017-01-13,8400.349609375,8400.349609375,0.0,8461.0498046875,8373.150390625,8457.650390625,0.0,185300
2017-01-16,8412.7998046875,8412.7998046875,0.0,8426.7001953125,8374.400390625,8390.9501953125,0.0,124100
2017-01-17,8398.0,8398.0,0.0,8440.900390625,8378.2998046875,8415.0498046875,0.0,122000
